mese,origine,tonnellate,intra_ue
2025-06,SK,7.6,si
2025-06,TR,36.8,no
2025-06,TW,0.1,no
2025-06,UA,9.2,no
2025-06,US,1298.5,no
2025-07,AL,12.5,no
2025-07,AT,212.2,si
2025-07,BE,8357.7,si
2025-07,BG,26.2,si
2025-07,CA,1.3,no
2025-07,CH,34.4,no
2025-07,CI,0.5,no
2025-07,CN,0.7,no
2025-07,CY,12.3,si
2025-07,CZ,20.8,si
2025-07,DE,3457.0,si
2025-07,DK,2.7,si
2025-07,EE,0.0,si
2025-07,EG,351.9,no
2025-07,ES,3998.8,si
2025-07,FI,9.3,si
2025-07,FR,3129.8,si
2025-07,GB,5117.7,no
2025-07,GR,7519.9,si
2025-07,HR,39.9,si
2025-07,HU,368.1,si
2025-07,ID,0.0,no
2025-07,IE,0.5,si
2025-07,IL,78.7,no
2025-07,IN,738.4,no
2025-07,JP,10.3,no
2025-07,KR,398.8,no
2025-07,LU,0.0,si
2025-07,LV,0.0,si
2025-07,MA,1.3,no
2025-07,MT,0.5,si
2025-07,MX,11.5,no
2025-07,MY,1739.2,no
2025-07,NL,5122.2,si
2025-07,NO,0.0,no
2025-07,PL,1811.0,si
2025-07,RO,2.7,si
2025-07,SA,64.1,no
2025-07,SE,96.0,si
2025-07,SG,7.9,no
2025-07,SI,70.8,si
2025-07,SK,155.2,si
2025-07,TH,0.2,no
2025-07,TR,42.7,no
2025-07,TW,0.7,no
2025-07,UA,16.9,no
2025-07,US,2873.1,no
2025-08,AE,40.0,no
2025-08,AT,171.7,si
2025-08,AZ,20.2,no
2025-08,BE,3525.3,si
2025-08,BG,2.5,si
2025-08,CH,8.5,no
2025-08,CZ,9.3,si
2025-08,DE,2583.8,si
2025-08,DK,3.4,si
2025-08,DZ,0.0,no
2025-08,EG,744.2,no
2025-08,ES,1812.8,si
2025-08,FR,2221.5,si
2025-08,GB,175.0,no
2025-08,GR,4485.8,si
2025-08,HR,41.9,si
2025-08,HU,502.0,si
2025-08,ID,0.1,no
2025-08,IE,0.6,si
2025-08,IN,21.1,no
2025-08,JP,1.2,no
2025-08,KR,0.3,no
2025-08,LV,0.8,si
2025-08,MX,4.8,no
2025-08,MY,4869.4,no
2025-08,NL,3500.1,si
2025-08,PL,135.3,si
2025-08,QV,14.7,no
2025-08,RO,0.0,si
2025-08,SA,21.1,no
2025-08,SE,64.7,si
2025-08,SI,126.5,si
2025-08,SK,82.9,si
2025-08,TR,54.4,no
2025-08,TW,100.3,no
2025-08,UA,17.6,no
2025-08,US,1333.8,no
2025-08,UZ,288.0,no
2025-09,AL,4.5,no
2025-09,AT,38.4,si
2025-09,AZ,239.7,no
2025-09,BE,8126.5,si
2025-09,BG,0.4,si
2025-09,CH,15.8,no
2025-09,CN,26.0,no
2025-09,CY,47.4,si
2025-09,CZ,54.0,si
2025-09,DE,3750.9,si
2025-09,DK,0.2,si
2025-09,EE,40.5,si
2025-09,EG,582.1,no
2025-09,ES,4151.6,si
2025-09,FI,0.0,si
2025-09,FR,3643.9,si
2025-09,GB,2926.0,no
2025-09,GR,1619.7,si
2025-09,HR,21.9,si
2025-09,HU,413.9,si
2025-09,IE,1.9,si
2025-09,IN,380.0,no
2025-09,JP,0.1,no
2025-09,LT,22.4,si
2025-09,LV,0.9,si
2025-09,MX,7.6,no
2025-09,NL,3841.1,si
2025-09,PL,269.2,si
2025-09,PT,3.4,si
2025-09,SA,434.3,no
2025-09,SE,114.9,si
2025-09,SI,71.2,si
2025-09,SK,413.9,si
2025-09,TR,115.5,no
2025-09,US,3045.9,no
2025-09,UZ,90.0,no
2025-10,AT,73.9,si
2025-10,AZ,20.2,no
2025-10,BE,9587.8,si
2025-10,BG,13.8,si
2025-10,CA,0.2,no
2025-10,CH,20.4,no
2025-10,CN,135.7,no
2025-10,CY,24.9,si
2025-10,CZ,26.3,si
2025-10,DE,3523.7,si
2025-10,DK,3.1,si
2025-10,EE,0.1,si
2025-10,EG,808.9,no
2025-10,ES,5586.2,si
2025-10,FI,72.7,si
2025-10,FR,6139.4,si
2025-10,GB,323.2,no
2025-10,GR,10636.0,si
2025-10,HR,21.2,si
2025-10,HU,491.5,si
2025-10,IE,2.6,si
2025-10,IN,359.8,no
2025-10,JP,8.1,no
2025-10,KR,0.1,no
2025-10,LT,7.6,si
2025-10,LU,0.0,si
2025-10,LV,1.1,si
2025-10,MX,7.0,no
2025-10,MY,108.7,no
2025-10,NL,25563.2,si
2025-10,PL,888.5,si
2025-10,RO,1.0,si
2025-10,SA,564.7,no
2025-10,SE,182.5,si
2025-10,SI,149.5,si
2025-10,SK,58.7,si
2025-10,TR,4.1,no
2025-10,TW,0.2,no
2025-10,UA,18.6,no
2025-10,US,520.2,no
2025-11,AE,25.1,no
2025-11,AL,10.7,no
2025-11,AT,308.9,si
2025-11,BE,8253.9,si
2025-11,BG,4.0,si
2025-11,BO,0.0,no
2025-11,CA,0.2,no
2025-11,CH,30.4,no
2025-11,CN,60.2,no
2025-11,CZ,16.7,si
2025-11,DE,4019.2,si
2025-11,DK,9.5,si
2025-11,EG,951.6,no
2025-11,ES,3834.9,si
2025-11,FI,88.7,si
2025-11,FR,2121.7,si
2025-11,GB,400.8,no
2025-11,GR,564.0,si
2025-11,HR,42.6,si
2025-11,HU,326.9,si
2025-11,IE,1.7,si
2025-11,IN,516.8,no
2025-11,JP,4.1,no
2025-11,KR,0.2,no
2025-11,LT,20.1,si
2025-11,LU,0.5,si
2025-11,MX,7.1,no
2025-11,MY,3049.2,no
2025-11,NL,13691.5,si
2025-11,NO,0.0,no
2025-11,PL,2111.3,si
2025-11,PT,17.9,si
2025-11,QV,17.5,no
2025-11,RO,0.4,si
2025-11,SA,302.3,no
2025-11,SE,177.3,si
2025-11,SG,0.0,no
2025-11,SI,146.3,si
2025-11,SK,24.5,si
2025-11,TR,59.6,no
2025-11,TW,0.1,no
2025-11,US,1161.6,no
2025-12,AL,21.1,no
2025-12,AT,68.6,si
2025-12,AZ,19.9,no
2025-12,BE,6794.1,si
2025-12,BG,9.9,si
2025-12,BO,0.0,no
2025-12,CA,0.8,no
2025-12,CH,26.2,no
2025-12,CN,0.2,no
2025-12,CY,0.0,si
2025-12,CZ,14.5,si
2025-12,DE,2942.4,si
2025-12,DK,0.8,si
2025-12,EG,44.6,no
2025-12,ES,5490.4,si
2025-12,FI,118.5,si
2025-12,FR,1488.4,si
2025-12,GB,2598.9,no
2025-12,GR,13533.8,si
2025-12,HR,13.1,si
2025-12,HU,247.8,si
2025-12,IN,339.4,no
2025-12,JP,0.1,no
2025-12,KR,0.5,no
2025-12,LT,0.0,si
2025-12,MT,2700.0,si
2025-12,MX,7.5,no
2025-12,NL,17167.4,si
2025-12,PL,1389.8,si
2025-12,QV,0.5,no
2025-12,RO,0.8,si
2025-12,SA,665.8,no
2025-12,SE,172.3,si
2025-12,SI,82.6,si
2025-12,SK,0.1,si
2025-12,TH,0.4,no
2025-12,TR,128.2,no
2025-12,TW,140.8,no
2025-12,UA,18.0,no
2025-12,US,238.7,no
2026-01,AE,65.0,no
2026-01,AL,13.9,no
2026-01,AT,26.8,si
2026-01,AZ,80.3,no
2026-01,BE,5861.4,si
2026-01,BG,0.4,si
2026-01,CH,29.8,no
2026-01,CN,0.7,no
2026-01,CZ,27.2,si
2026-01,DE,3343.3,si
2026-01,DK,4.1,si
2026-01,EE,0.3,si
2026-01,EG,413.9,no
2026-01,ES,3624.2,si
2026-01,FI,57.3,si
2026-01,FR,1178.5,si
2026-01,GB,4101.3,no
2026-01,GR,13520.9,si
2026-01,HR,13.1,si
2026-01,HU,369.7,si
2026-01,IE,1.3,si
2026-01,IN,90.0,no
2026-01,JP,2.2,no
2026-01,KR,0.9,no
2026-01,LT,30.2,si
2026-01,LV,0.3,si
2026-01,MX,13.6,no
2026-01,MY,156.1,no
2026-01,NL,14741.2,si
2026-01,NO,0.0,no
2026-01,PL,1082.8,si
2026-01,PT,8.5,si
2026-01,QV,0.0,no
2026-01,RO,14.3,si
2026-01,SA,44.0,no
2026-01,SE,164.8,si
2026-01,SI,134.6,si
2026-01,SK,5.6,si
2026-01,TR,30.1,no
2026-01,US,1391.1,no
2026-02,AE,20.0,no
2026-02,AT,84.5,si
2026-02,AZ,21.4,no
2026-02,BE,8941.3,si
2026-02,BG,1.2,si
2026-02,CA,0.2,no
2026-02,CH,19.7,no
2026-02,CZ,59.2,si
2026-02,DE,6194.6,si
2026-02,DK,2.7,si
2026-02,EE,0.0,si
2026-02,EG,599.5,no
2026-02,ES,5108.1,si
2026-02,FI,78.1,si
2026-02,FR,2002.0,si
2026-02,GB,2425.8,no
2026-02,GR,795.4,si
2026-02,HR,39.5,si
2026-02,HU,403.0,si
2026-02,IE,0.9,si
2026-02,IN,580.7,no
2026-02,JP,1.7,no
2026-02,KR,0.2,no
2026-02,LT,12.7,si
2026-02,LU,0.6,si
2026-02,LV,3.1,si
2026-02,MR,0.0,no
2026-02,MX,7.7,no
2026-02,MY,4315.9,no
2026-02,NL,9791.8,si
2026-02,PL,858.6,si
2026-02,PT,3.4,si
2026-02,QV,0.0,no
2026-02,RO,8.7,si
2026-02,SA,242.0,no
2026-02,SE,142.1,si
2026-02,SI,105.1,si
2026-02,SK,8.7,si
2026-02,TR,112.6,no
2026-02,TW,80.4,no
2026-02,UA,18.5,no
2026-02,US,1967.3,no
2026-03,AL,5.2,no
2026-03,AT,81.6,si
2026-03,BE,11270.5,si
2026-03,BG,4.3,si
2026-03,CA,0.7,no
2026-03,CH,17.1,no
2026-03,CN,110.2,no
2026-03,CZ,90.1,si
2026-03,DE,5303.5,si
2026-03,DK,4.2,si
2026-03,EE,14.9,si
2026-03,EG,588.2,no
2026-03,ES,14423.4,si
2026-03,FI,36.7,si
2026-03,FR,2227.2,si
2026-03,GB,211.4,no
2026-03,GR,13376.2,si
2026-03,HR,40.4,si
2026-03,HU,560.4,si
2026-03,IE,0.2,si
2026-03,IN,200.0,no
2026-03,JP,0.0,no
2026-03,LT,55.1,si
2026-03,LU,0.1,si
2026-03,LV,2.8,si
2026-03,MX,7.4,no
2026-03,MY,4280.4,no
2026-03,NA,0.1,no
2026-03,NL,4275.4,si
2026-03,PL,750.3,si
2026-03,PT,16.3,si
2026-03,RO,10.9,si
2026-03,SA,22.0,no
2026-03,SE,226.9,si
2026-03,SI,206.5,si
2026-03,SK,0.1,si
2026-03,TR,159.8,no
2026-03,TW,0.1,no
2026-03,US,855.7,no
2026-03,UZ,35.2,no
2026-04,AL,71.8,no
2026-04,AT,188.3,si
2026-04,BE,9171.6,si
2026-04,BG,9.8,si
2026-04,CA,0.2,no
2026-04,CH,17.9,no
2026-04,CN,0.2,no
2026-04,CY,72.7,si
2026-04,CZ,22.9,si
2026-04,DE,5216.8,si
2026-04,DK,32.1,si
2026-04,EE,0.0,si
2026-04,EG,1377.8,no
2026-04,ES,11586.9,si
2026-04,FI,56.9,si
2026-04,FR,8740.8,si
2026-04,GB,181.4,no
2026-04,GR,9900.7,si
2026-04,HR,28.6,si
2026-04,HU,657.6,si
2026-04,IE,0.2,si
2026-04,IN,359.7,no
2026-04,JP,7.8,no
2026-04,KR,218.1,no
2026-04,LT,47.6,si
2026-04,LU,0.3,si
2026-04,LV,0.4,si
2026-04,MT,0.1,si
2026-04,MX,11.4,no
2026-04,NL,6203.8,si
2026-04,PL,47.8,si
2026-04,PT,7.4,si
2026-04,RO,17.6,si
2026-04,SA,22.0,no
2026-04,SE,317.9,si
2026-04,SI,170.5,si
2026-04,SK,58.7,si
2026-04,TR,262.1,no
2026-04,TW,200.8,no
2026-04,UA,34.5,no
2026-04,US,2116.6,no
2026-04,VN,73.3,no
2026-05,AE,37.9,no
2026-05,AL,32.6,no
2026-05,AR,0.0,no
2026-05,AT,45.7,si
2026-05,AZ,18.6,no
2026-05,BE,7805.3,si
2026-05,BG,1.0,si
2026-05,CA,0.0,no
2026-05,CH,30.6,no
2026-05,CN,0.8,no
2026-05,CZ,16.0,si
2026-05,DE,2873.5,si
2026-05,DK,0.5,si
2026-05,EE,0.2,si
2026-05,EG,446.1,no
2026-05,ES,2044.0,si
2026-05,FI,54.9,si
2026-05,FR,2133.0,si
2026-05,GB,2191.0,no
2026-05,GR,6906.3,si
2026-05,HR,29.8,si
2026-05,HU,499.3,si
2026-05,IE,2.8,si
2026-05,IN,1.7,no
2026-05,JP,1.9,no
2026-05,KR,0.4,no
2026-05,LT,1.9,si
2026-05,LV,0.2,si
2026-05,MX,12.9,no
2026-05,MY,2491.6,no
2026-05,NL,28018.7,si
2026-05,PL,577.6,si
2026-05,PT,16.5,si
2026-05,QV,0.1,no
2026-05,RO,3.7,si
2026-05,SA,462.1,no
2026-05,SE,440.1,si
2026-05,SI,255.4,si
2026-05,SK,26.6,si
2026-05,TH,0.0,no
2026-05,TR,188.8,no
2026-05,US,1298.0,no
2026-06,AL,31.0,no
2026-06,AR,0.0,no
2026-06,CA,2.4,no
2026-06,CH,28.6,no
2026-06,CN,0.3,no
2026-06,EG,1240.7,no
2026-06,GB,1250.2,no
2026-06,IN,0.6,no
2026-06,JP,2.8,no
2026-06,MX,7.9,no
2026-06,MY,4308.5,no
2026-06,NO,0.0,no
2026-06,SA,264.0,no
2026-06,TR,142.2,no
2026-06,TW,100.4,no
2026-06,US,2098.3,no
2026-06,VN,17.2,no
